cpu_percent,memory_percent,restart_count,response_time_ms,error_rate_percent,pod_phase,pod_phase_encoded,container_ready,oom_killed,network_errors,disk_pressure,pod_state_label
40.33,27.86,0,343.61,0.02,Running,0,1,0,0,0,Normal
28.11,38.24,0,220.28,0.0,Running,0,1,0,0,0,Normal
10.62,94.68,10,4542.69,26.56,Failed,2,0,0,78,0,Failed
95.17,88.0,4,3930.9,16.55,Unknown,4,0,0,55,1,Failed
31.51,36.86,0,350.89,0.63,Running,0,1,0,0,0,Normal
61.59,86.58,3,1881.58,2.24,Running,0,1,1,7,0,Warning
2.02,95.56,5,0.0,46.3,Failed,2,0,1,48,1,Failed
37.51,37.95,0,272.81,0.59,Running,0,1,0,1,0,Normal
99.08,91.46,5,3380.31,30.13,Unknown,4,0,0,69,0,Failed
73.98,69.83,1,1807.8,3.08,Running,0,0,0,9,0,Warning
28.65,34.83,0,271.92,0.62,Running,0,1,0,1,0,Normal
41.52,23.58,0,339.08,0.59,Running,0,1,0,2,0,Normal
31.54,43.72,0,303.94,0.74,Running,0,1,0,3,0,Normal
37.16,29.96,0,323.93,0.37,Running,0,1,0,2,0,Normal
28.67,31.78,0,337.69,0.54,Running,0,1,0,3,0,Normal
33.95,34.82,0,171.67,0.52,Running,0,1,0,3,0,Normal
6.21,92.63,6,3804.53,31.25,Failed,2,0,0,33,1,Failed
83.36,88.86,2,2359.27,6.99,Running,0,1,0,21,1,SLA_Violation
0.16,96.89,4,4396.88,26.64,Failed,2,0,1,24,1,Failed
34.1,29.13,0,203.69,1.71,Running,0,1,0,1,0,Normal
24.72,41.23,0,455.16,0.89,Running,0,1,0,1,0,Normal
27.0,34.33,0,233.39,0.94,Running,0,1,0,1,0,Normal
88.4,85.43,5,2000.0,5.0,Pending,1,1,1,13,1,SLA_Violation
90.92,88.6,5,2607.49,5.35,Running,0,0,1,11,0,SLA_Violation
15.36,44.63,0,303.36,0.95,Running,0,1,0,2,0,Normal
68.91,73.11,1,1713.99,4.23,Running,0,1,0,5,0,Warning
37.98,32.05,1,349.16,1.05,Running,0,1,0,3,0,Normal
28.95,29.87,0,407.42,0.17,Running,0,1,0,0,0,Normal
36.29,34.42,0,152.67,1.06,Running,0,1,0,1,0,Normal
2.42,15.16,0,342.19,0.76,Running,0,1,0,2,0,Normal
81.17,88.74,2,2000.0,8.41,Pending,1,1,1,34,0,SLA_Violation
32.5,34.54,1,301.67,0.75,Running,0,1,0,1,0,Normal
94.91,100.0,4,6200.8,12.15,Failed,2,0,1,59,1,Failed
26.55,32.64,0,386.31,0.0,Running,0,1,0,0,0,Normal
25.01,17.39,0,277.19,0.26,Running,0,1,0,2,0,Normal
72.64,70.16,2,1274.69,4.12,Pending,1,1,1,4,0,Warning
34.55,40.51,0,285.85,0.21,Running,0,1,0,1,0,Normal
28.81,40.01,0,125.86,0.7,Running,0,1,0,3,0,Normal
33.09,35.62,0,288.05,0.0,Running,0,1,0,2,0,Normal
25.6,52.89,0,301.03,0.35,Running,0,1,0,3,0,Normal
30.17,38.55,0,352.71,0.39,Running,0,1,0,1,0,Normal
87.55,96.38,5,3003.13,11.68,Running,0,1,1,10,0,SLA_Violation
66.75,88.41,2,1262.8,3.85,Pending,1,0,0,5,0,Warning
37.32,29.89,0,307.04,0.96,Running,0,1,0,0,0,Normal
22.9,51.69,0,189.23,1.47,Running,0,1,0,2,0,Normal
40.01,34.1,0,267.79,0.25,Running,0,1,0,2,0,Normal
28.64,34.52,0,400.42,1.48,Running,0,1,0,0,0,Normal
73.6,68.23,1,1336.28,3.32,Running,0,0,0,10,0,Warning
63.76,65.57,2,2129.14,3.8,Running,0,1,0,14,0,Warning
80.0,92.08,2,2000.0,5.0,Running,0,0,1,18,1,SLA_Violation
65.58,88.24,2,1424.14,1.5,Running,0,1,0,3,0,Warning
81.68,72.55,1,945.18,3.18,Running,0,1,0,6,1,Warning
7.02,100.0,5,0.0,25.47,CrashLoopBackOff,3,0,0,99,1,Failed
23.0,19.58,0,370.84,0.73,Running,0,1,0,2,0,Normal
95.85,92.26,10,3994.3,25.38,CrashLoopBackOff,3,0,1,87,1,Failed
91.97,96.04,3,2897.72,7.06,Unknown,4,1,0,35,0,SLA_Violation
32.7,35.12,0,217.92,0.51,Running,0,1,0,2,0,Normal
16.65,33.76,0,430.89,0.91,Running,0,1,0,1,0,Normal
20.77,34.28,1,233.25,0.47,Running,0,1,0,2,0,Normal
91.25,91.27,2,3742.07,9.38,Running,0,1,0,15,1,SLA_Violation
32.04,41.77,0,283.8,0.0,Running,0,1,0,1,0,Normal
43.06,45.09,0,280.72,0.64,Running,0,1,0,3,0,Normal
42.41,43.46,1,182.95,0.62,Running,0,1,0,2,0,Normal
28.32,46.13,0,382.48,1.16,Running,0,1,0,1,0,Normal
63.06,68.73,1,1834.22,2.91,Running,0,1,0,5,0,Warning
14.79,40.33,0,256.22,1.39,Running,0,1,0,2,0,Normal
74.37,76.28,1,1389.23,5.09,Running,0,1,0,9,0,Warning
87.15,85.96,3,2102.96,6.85,Running,0,1,0,36,1,SLA_Violation
79.13,93.14,2,2000.0,6.72,Running,0,1,0,25,1,SLA_Violation
76.88,77.74,1,1284.82,4.16,Running,0,1,0,4,0,Warning
21.14,34.78,0,352.15,0.73,Running,0,1,0,1,0,Normal
23.25,46.97,0,306.94,0.87,Running,0,1,0,3,0,Normal
45.29,46.18,1,389.61,0.6,Running,0,1,0,1,0,Normal
37.94,37.14,0,203.25,0.65,Running,0,1,0,0,0,Normal
32.56,40.84,0,289.76,0.12,Running,0,1,0,1,0,Normal
36.57,21.87,0,416.71,0.38,Running,0,1,0,2,0,Normal
32.46,40.59,0,347.26,0.0,Running,0,1,0,3,0,Normal
89.94,89.52,2,2182.37,5.5,Unknown,4,0,0,16,1,SLA_Violation
83.0,81.51,3,3361.13,9.97,Running,0,1,0,16,0,SLA_Violation
34.52,32.77,0,284.23,0.88,Running,0,1,0,1,0,Normal
95.55,85.15,4,2000.0,10.1,Running,0,0,0,23,0,SLA_Violation
60.0,66.93,2,1425.94,1.94,Running,0,1,1,7,0,Warning
41.12,43.57,0,254.02,1.14,Running,0,1,0,2,0,Normal
44.49,33.87,0,263.95,1.63,Running,0,1,0,0,0,Normal
97.16,100.0,4,5301.93,19.94,Unknown,4,0,1,81,1,Failed
10.19,88.0,5,0.0,38.83,Unknown,4,0,1,43,1,Failed
24.88,50.46,0,413.18,0.47,Running,0,1,0,3,0,Normal
81.59,86.56,3,3832.31,10.75,Pending,1,1,0,10,1,SLA_Violation
85.75,84.96,3,2558.52,7.49,Pending,1,1,0,15,0,SLA_Violation
17.57,35.8,0,405.79,0.0,Running,0,1,0,3,0,Normal
38.27,48.75,0,255.16,1.35,Running,0,1,0,0,0,Normal
80.86,90.21,2,2346.61,6.39,Running,0,1,0,16,0,SLA_Violation
23.83,41.99,0,367.9,0.47,Running,0,1,0,0,0,Normal
16.4,39.03,1,333.76,0.39,Running,0,1,0,2,0,Normal
96.2,80.18,3,2000.0,5.54,Pending,1,1,0,18,1,SLA_Violation
37.1,24.44,0,221.52,0.98,Running,0,1,0,2,0,Normal
34.63,38.77,0,362.51,0.29,Running,0,1,0,0,0,Normal
68.97,81.48,1,1096.53,1.5,Pending,1,1,0,14,1,Warning
25.67,44.31,0,320.44,0.93,Running,0,1,0,2,0,Normal
9.84,38.15,0,352.31,0.0,Running,0,1,0,0,0,Normal
90.17,87.44,2,4035.67,5.0,Pending,1,1,0,31,0,SLA_Violation
43.69,31.06,0,170.63,0.24,Running,0,1,0,3,0,Normal
86.66,93.19,3,3360.98,9.84,Running,0,0,0,18,0,SLA_Violation
20.35,46.3,0,331.3,0.17,Running,0,1,0,0,0,Normal
70.3,69.32,1,1511.13,2.77,Running,0,0,0,7,1,Warning
78.83,90.4,2,2814.37,6.62,Pending,1,0,0,39,1,SLA_Violation
99.1,93.79,6,0.0,23.68,Failed,2,0,1,86,1,Failed
72.68,65.0,3,1505.01,1.67,Running,0,1,0,12,0,Warning
17.79,21.65,0,216.59,0.23,Running,0,1,0,2,0,Normal
25.14,41.64,0,317.79,0.0,Running,0,1,0,3,0,Normal
30.83,38.18,2,273.71,0.47,Running,0,1,0,2,0,Normal
31.9,42.65,1,174.01,0.38,Running,0,1,0,0,0,Normal
45.08,49.17,0,368.07,0.77,Running,0,1,0,1,0,Normal
46.55,54.18,1,289.67,0.02,Running,0,1,0,1,0,Normal
27.3,65.97,0,174.45,0.26,Running,0,1,0,3,0,Normal
60.7,76.0,1,1139.19,3.39,Running,0,1,0,4,0,Warning
10.5,41.18,0,397.79,0.31,Running,0,1,0,3,0,Normal
28.65,33.37,1,314.47,0.48,Running,0,1,0,2,0,Normal
89.61,94.17,4,2092.96,6.38,Pending,1,1,1,23,0,SLA_Violation
79.21,65.0,1,908.78,3.73,Running,0,0,0,15,0,Warning
34.96,27.78,0,253.71,0.12,Running,0,1,0,1,0,Normal
65.06,80.55,2,1145.85,3.23,Pending,1,1,0,9,0,Warning
79.57,80.72,4,2935.09,5.96,Pending,1,0,1,30,0,SLA_Violation
31.88,19.92,0,240.64,0.88,Running,0,1,0,3,0,Normal
55.87,15.24,0,283.91,0.71,Running,0,1,0,3,0,Normal
81.3,92.25,4,2066.63,7.31,Running,0,1,1,10,0,SLA_Violation
24.78,47.19,0,245.89,0.32,Running,0,1,0,0,0,Normal
39.46,24.72,0,305.5,0.0,Running,0,1,0,0,0,Normal
19.12,38.82,1,220.74,0.23,Running,0,1,0,1,0,Normal
87.96,85.1,3,2911.42,7.43,Pending,1,0,0,27,1,SLA_Violation
34.36,47.41,0,325.59,1.27,Running,0,1,0,3,0,Normal
90.47,85.38,5,3146.57,7.53,Pending,1,0,0,12,0,SLA_Violation
93.82,99.45,5,0.0,43.22,CrashLoopBackOff,3,0,0,95,0,Failed
40.87,40.23,0,217.91,0.41,Running,0,1,0,1,0,Normal
95.21,97.55,6,0.0,26.2,Failed,2,0,1,96,1,Failed
37.2,26.41,0,435.64,0.0,Running,0,1,0,3,0,Normal
44.55,34.55,2,380.21,0.68,Running,0,1,0,1,0,Normal
33.46,40.54,0,364.72,0.34,Running,0,1,0,3,0,Normal
40.35,24.16,0,299.57,0.92,Running,0,1,0,1,0,Normal
97.99,93.43,5,5896.71,18.31,Unknown,4,0,1,51,1,Failed
86.01,74.32,2,1038.11,2.31,Running,0,0,0,14,0,Warning
30.44,36.4,0,457.57,0.0,Running,0,1,0,0,0,Normal
30.39,24.41,0,260.59,1.34,Running,0,1,0,2,0,Normal
62.91,79.7,2,1617.87,3.48,Running,0,1,0,15,0,Warning
96.56,100.0,6,6924.85,25.47,Unknown,4,0,1,38,1,Failed
88.0,71.81,1,1620.13,4.93,Running,0,0,0,4,0,Warning
0.0,88.55,5,7060.83,19.71,CrashLoopBackOff,3,0,0,23,1,Failed
70.51,66.1,2,1784.5,2.72,Pending,1,0,0,5,0,Warning
68.07,77.4,2,1180.79,3.32,Running,0,1,0,7,0,Warning
93.41,90.14,3,2565.27,7.43,Unknown,4,0,0,14,0,SLA_Violation
68.89,90.0,3,1256.35,3.71,Pending,1,1,0,13,0,Warning
31.15,45.09,0,388.25,0.48,Running,0,1,0,3,0,Normal
6.64,88.0,6,0.0,18.95,CrashLoopBackOff,3,0,0,80,1,Failed
24.38,23.01,0,359.97,0.5,Running,0,1,0,1,0,Normal
83.71,81.72,2,2477.73,5.0,Running,0,1,1,15,1,SLA_Violation
28.37,35.63,0,319.35,0.0,Running,0,1,0,2,0,Normal
32.25,24.59,0,235.0,0.86,Running,0,1,0,3,0,Normal
88.0,75.41,1,1254.87,3.69,Running,0,0,0,10,1,Warning
39.39,41.21,0,519.45,0.14,Running,0,1,0,2,0,Normal
86.51,95.74,5,3243.08,5.0,Running,0,1,1,16,0,SLA_Violation
29.97,49.85,0,531.25,0.85,Running,0,1,0,1,0,Normal
93.9,100.0,4,5728.74,16.52,Pending,1,0,1,71,1,Failed
94.39,97.18,5,0.0,18.86,CrashLoopBackOff,3,0,0,57,0,Failed
13.47,45.4,0,272.67,0.73,Running,0,1,0,2,0,Normal
44.22,37.2,0,290.96,0.6,Running,0,1,0,3,0,Normal
30.63,47.46,0,324.87,0.23,Running,0,1,0,3,0,Normal
91.29,94.15,4,2000.0,10.07,Running,0,1,0,22,1,SLA_Violation
33.65,37.83,1,380.53,0.22,Running,0,1,0,1,0,Normal
39.54,31.23,1,182.0,0.0,Running,0,1,0,3,0,Normal
96.7,100.0,5,0.0,38.33,CrashLoopBackOff,3,0,0,45,1,Failed
31.25,37.58,0,204.5,1.0,Running,0,1,0,3,0,Normal
87.28,90.84,4,3344.16,5.79,Pending,1,0,0,12,0,SLA_Violation
70.99,77.61,2,1219.37,3.31,Running,0,0,0,5,0,Warning
34.93,31.75,0,404.72,0.0,Running,0,1,0,3,0,Normal
41.23,41.61,1,254.49,0.04,Running,0,1,0,1,0,Normal
9.2,27.05,0,383.77,0.47,Running,0,1,0,0,0,Normal
1.9,97.83,5,4282.5,15.34,Failed,2,0,1,98,1,Failed
1.68,88.83,6,4817.69,26.06,Pending,1,0,1,90,0,Failed
42.68,44.37,0,397.6,0.86,Running,0,1,0,3,0,Normal
87.0,81.86,3,2574.94,8.19,Running,0,0,0,15,0,SLA_Violation
93.74,91.43,2,3120.19,5.0,Running,0,1,0,26,1,SLA_Violation
83.04,90.15,5,3080.48,6.71,Pending,1,1,0,26,1,SLA_Violation
8.44,90.5,4,6607.4,16.21,Failed,2,0,0,28,0,Failed
10.81,35.1,2,435.88,0.79,Running,0,1,0,3,0,Normal
97.25,94.39,5,0.0,10.0,Failed,2,0,1,49,1,Failed
86.18,94.56,4,2672.07,8.25,Running,0,1,0,16,0,SLA_Violation
84.67,77.63,1,1463.2,2.68,Pending,1,0,0,3,0,Warning
88.0,79.21,2,1216.92,2.33,Running,0,1,0,15,0,Warning
82.02,66.7,1,2056.15,1.5,Running,0,1,0,5,0,Warning
44.23,39.87,0,309.49,0.41,Running,0,1,0,1,0,Normal
48.91,42.07,1,227.74,0.0,Running,0,1,0,3,0,Normal
31.77,34.99,1,178.41,0.47,Running,0,1,0,0,0,Normal
67.41,75.07,1,1717.78,4.99,Pending,1,1,1,12,1,Warning
90.45,84.39,3,2684.46,7.13,Unknown,4,0,1,37,0,SLA_Violation
61.34,78.19,3,2057.0,3.53,Running,0,1,0,3,0,Warning
14.06,35.3,0,202.9,0.93,Running,0,1,0,3,0,Normal
76.2,73.63,3,1400.65,3.29,Running,0,1,1,13,1,Warning
30.08,27.28,0,188.98,1.07,Running,0,1,0,2,0,Normal
26.15,36.67,1,322.82,0.66,Running,0,1,0,3,0,Normal
18.26,18.24,0,252.9,0.7,Running,0,1,0,2,0,Normal
22.72,31.45,0,470.18,0.0,Running,0,1,0,1,0,Normal
22.45,53.97,0,296.43,0.15,Running,0,1,0,3,0,Normal
41.69,35.55,0,272.14,0.6,Running,0,1,0,3,0,Normal
23.42,24.83,0,290.91,0.0,Running,0,1,0,0,0,Normal
30.11,38.54,2,368.24,1.06,Running,0,1,0,0,0,Normal
25.94,39.99,0,339.4,0.66,Running,0,1,0,1,0,Normal
93.56,97.01,4,0.0,22.32,Unknown,4,0,1,29,1,Failed
60.0,65.0,1,1236.86,4.6,Running,0,1,0,15,0,Warning
97.06,97.92,5,5887.62,23.39,Failed,2,0,0,75,0,Failed
78.0,86.96,3,2451.05,5.0,Pending,1,0,0,12,1,SLA_Violation
6.4,96.78,5,5278.92,32.3,Unknown,4,0,1,80,1,Failed
6.01,93.41,10,0.0,38.38,Failed,2,0,1,41,1,Failed
60.0,82.01,1,1313.84,2.75,Running,0,1,0,12,0,Warning
74.09,65.0,1,1255.19,2.65,Running,0,1,0,14,0,Warning
27.79,26.96,1,428.09,1.4,Running,0,1,0,3,0,Normal
9.78,40.44,0,368.69,0.77,Running,0,1,0,3,0,Normal
66.74,73.05,1,1275.52,3.08,Running,0,0,0,10,0,Warning
17.9,33.85,0,179.78,0.4,Running,0,1,0,1,0,Normal
6.03,92.28,6,5290.58,35.82,Failed,2,0,1,22,1,Failed
45.89,9.72,1,233.26,0.35,Running,0,1,0,1,0,Normal
34.6,18.5,0,221.43,0.57,Running,0,1,0,0,0,Normal
72.68,78.02,2,1633.1,3.84,Running,0,1,1,14,0,Warning
73.55,75.45,3,1699.43,1.5,Running,0,1,1,13,1,Warning
94.27,80.0,4,2000.0,6.55,Running,0,1,0,15,1,SLA_Violation
36.73,5.05,2,297.75,0.9,Running,0,1,0,3,0,Normal
39.95,28.03,0,275.93,0.19,Running,0,1,0,1,0,Normal
82.64,82.84,4,2055.37,7.87,Running,0,1,0,39,0,SLA_Violation
95.39,95.86,10,5704.34,33.78,CrashLoopBackOff,3,0,0,75,1,Failed
60.0,68.17,3,1430.59,3.48,Running,0,0,0,5,0,Warning
66.64,82.3,1,2093.98,3.69,Running,0,1,0,14,0,Warning
9.25,88.0,3,5028.47,34.79,Unknown,4,0,0,69,0,Failed
23.57,22.73,0,285.14,0.47,Running,0,1,0,2,0,Normal
64.73,90.0,1,1356.39,2.35,Running,0,1,0,4,0,Warning
29.06,44.08,0,301.39,0.74,Running,0,1,0,3,0,Normal
79.77,95.44,4,2780.86,9.1,Running,0,1,0,38,0,SLA_Violation
33.65,43.25,0,230.16,0.25,Running,0,1,0,2,0,Normal
43.46,50.6,0,208.23,0.62,Running,0,1,0,3,0,Normal
82.41,84.51,5,2642.42,9.28,Running,0,0,1,34,0,SLA_Violation
75.61,72.44,1,1654.46,3.14,Running,0,1,0,4,0,Warning
75.3,86.17,2,876.85,4.3,Running,0,1,0,15,0,Warning
14.61,47.28,1,249.04,0.0,Running,0,1,0,1,0,Normal
36.95,38.64,0,220.07,0.0,Running,0,1,0,3,0,Normal
94.44,90.75,10,5115.62,15.34,CrashLoopBackOff,3,0,1,58,0,Failed
34.27,49.9,0,288.12,0.57,Running,0,1,0,3,0,Normal
50.18,23.12,1,395.3,1.04,Running,0,1,0,3,0,Normal
38.54,47.92,1,322.45,0.21,Running,0,1,0,0,0,Normal
40.95,46.33,0,388.43,0.52,Running,0,1,0,3,0,Normal
22.84,36.91,0,375.38,1.01,Running,0,1,0,2,0,Normal
25.7,38.15,0,195.3,0.99,Running,0,1,0,0,0,Normal
65.73,81.28,1,1155.21,4.53,Running,0,1,0,3,1,Warning
74.57,68.75,2,1707.41,2.91,Pending,1,1,0,13,0,Warning
37.5,32.26,0,162.32,0.01,Running,0,1,0,2,0,Normal
25.7,48.68,0,372.09,1.31,Running,0,1,0,3,0,Normal
94.92,85.33,3,2405.76,6.18,Pending,1,1,1,28,1,SLA_Violation
23.28,16.59,0,298.82,0.0,Running,0,1,0,0,0,Normal
71.73,90.0,2,1347.2,3.69,Running,0,0,0,10,1,Warning
79.25,77.24,1,1587.75,3.14,Running,0,1,1,3,0,Warning
83.61,83.2,5,2923.02,5.0,Running,0,1,0,26,0,SLA_Violation
79.77,65.0,2,1788.78,3.15,Running,0,1,0,13,0,Warning
17.68,40.79,1,374.3,0.28,Running,0,1,0,2,0,Normal
89.32,80.0,3,2000.0,9.58,Running,0,0,0,31,0,SLA_Violation
27.76,16.38,0,244.09,0.04,Running,0,1,0,0,0,Normal
28.34,31.29,0,314.31,0.47,Running,0,1,0,0,0,Normal
43.6,39.25,0,336.61,1.08,Running,0,1,0,0,0,Normal
82.67,81.69,4,3103.49,7.27,Running,0,1,0,19,0,SLA_Violation
73.11,69.93,2,1314.94,4.35,Pending,1,1,0,8,0,Warning
39.85,42.84,0,363.44,0.78,Running,0,1,0,0,0,Normal
31.32,33.25,1,396.83,0.31,Running,0,1,0,0,0,Normal
33.7,26.96,0,247.26,0.38,Running,0,1,0,0,0,Normal
21.96,42.98,0,192.16,0.55,Running,0,1,0,2,0,Normal
31.33,16.89,0,264.72,0.63,Running,0,1,0,3,0,Normal
75.43,73.37,1,1703.07,3.39,Running,0,1,0,12,0,Warning
30.14,37.52,0,374.16,0.16,Running,0,1,0,3,0,Normal
1.66,93.67,5,6426.23,30.73,Unknown,4,0,1,79,1,Failed
18.69,29.0,0,329.82,0.05,Running,0,1,0,0,0,Normal
80.65,94.72,5,2193.31,8.91,Pending,1,0,0,33,1,SLA_Violation
92.53,84.33,3,2055.02,6.45,Running,0,1,1,27,0,SLA_Violation
5.61,94.18,5,0.0,38.97,CrashLoopBackOff,3,0,1,20,0,Failed
38.17,39.89,0,142.72,0.72,Running,0,1,0,1,0,Normal
0.0,97.76,6,0.0,16.5,Failed,2,0,0,20,1,Failed
38.01,52.1,0,362.02,0.31,Running,0,1,0,0,0,Normal
64.45,76.16,1,1761.95,3.11,Running,0,1,0,14,0,Warning
69.68,90.0,1,1823.6,4.65,Running,0,1,1,9,0,Warning
15.4,27.93,1,305.97,0.0,Running,0,1,0,1,0,Normal
46.0,49.1,0,257.32,1.39,Running,0,1,0,3,0,Normal
15.0,95.58,5,0.0,39.0,CrashLoopBackOff,3,0,0,41,1,Failed
7.55,94.44,6,5514.13,16.84,CrashLoopBackOff,3,0,1,38,0,Failed
31.52,23.91,0,157.53,0.53,Running,0,1,0,0,0,Normal
42.62,44.26,2,293.45,1.37,Running,0,1,0,0,0,Normal
24.31,15.82,0,125.43,0.0,Running,0,1,0,1,0,Normal
78.53,69.92,1,1638.29,5.15,Running,0,1,0,12,0,Warning
19.0,39.78,0,343.12,0.07,Running,0,1,0,3,0,Normal
43.54,32.12,0,269.3,1.56,Running,0,1,0,0,0,Normal
35.23,44.25,0,408.39,0.17,Running,0,1,0,2,0,Normal
42.5,29.98,0,256.43,0.36,Running,0,1,0,3,0,Normal
23.78,43.22,0,321.38,0.25,Running,0,1,0,0,0,Normal
36.75,32.25,1,273.75,0.52,Running,0,1,0,0,0,Normal
34.63,38.9,0,270.94,0.92,Running,0,1,0,3,0,Normal
83.67,84.73,5,2000.0,8.97,Running,0,1,1,23,1,SLA_Violation
85.07,89.05,2,3022.9,6.05,Running,0,1,0,16,1,SLA_Violation
16.26,35.7,0,324.64,0.37,Running,0,1,0,0,0,Normal
99.42,99.48,4,5791.15,29.57,Pending,1,0,1,46,1,Failed
2.0,47.84,0,217.89,0.25,Running,0,1,0,0,0,Normal
28.29,39.07,0,351.15,0.95,Running,0,1,0,2,0,Normal
38.16,37.53,0,333.27,0.0,Running,0,1,0,0,0,Normal
65.99,82.16,2,1751.16,4.22,Running,0,1,0,7,0,Warning
67.88,82.28,1,1151.63,4.58,Running,0,1,0,10,0,Warning
27.39,51.84,1,178.28,1.38,Running,0,1,0,3,0,Normal
82.83,86.1,2,2597.42,5.61,Running,0,0,0,26,1,SLA_Violation
29.28,27.62,0,243.91,0.74,Running,0,1,0,3,0,Normal
1.16,89.51,10,0.0,38.12,Failed,2,0,1,60,1,Failed
65.23,69.15,1,1558.18,3.13,Running,0,1,0,15,0,Warning
52.28,33.37,0,326.82,0.97,Running,0,1,0,2,0,Normal
90.55,89.17,3,2419.44,11.05,Running,0,0,1,23,0,SLA_Violation
84.4,85.79,5,2177.08,5.0,Pending,1,1,0,32,1,SLA_Violation
38.22,11.52,0,299.54,0.4,Running,0,1,0,3,0,Normal
52.4,16.68,0,227.91,0.43,Running,0,1,0,1,0,Normal
94.41,94.68,5,3740.44,28.57,Failed,2,0,1,88,1,Failed
6.79,34.74,1,251.97,1.01,Running,0,1,0,0,0,Normal
47.55,31.69,0,411.26,0.34,Running,0,1,0,2,0,Normal
20.34,52.46,0,341.66,0.5,Running,0,1,0,0,0,Normal
36.87,37.74,0,294.46,0.0,Running,0,1,0,1,0,Normal
27.29,41.23,0,290.18,0.95,Running,0,1,0,2,0,Normal
96.15,89.72,6,0.0,19.76,Failed,2,0,1,79,1,Failed
74.69,69.25,1,1315.38,4.55,Running,0,1,0,5,0,Warning
73.19,69.38,2,1505.29,4.88,Running,0,1,0,7,0,Warning
74.35,79.74,1,1274.33,4.53,Running,0,1,0,7,0,Warning
53.18,27.09,0,205.45,0.59,Running,0,1,0,2,0,Normal
38.76,34.09,0,215.74,0.45,Running,0,1,0,2,0,Normal
76.78,71.74,2,1682.18,4.66,Running,0,1,0,6,1,Warning
73.92,74.78,3,1748.8,2.64,Pending,1,0,0,6,0,Warning
20.45,32.33,0,260.65,0.1,Running,0,1,0,0,0,Normal
86.64,90.0,1,1393.89,3.59,Running,0,1,0,9,0,Warning
10.54,100.0,6,3222.74,29.76,Failed,2,0,1,86,1,Failed
16.93,52.58,0,335.22,0.09,Running,0,1,0,2,0,Normal
94.28,97.1,10,6041.91,13.52,CrashLoopBackOff,3,0,0,20,0,Failed
86.71,87.85,1,1237.4,3.57,Running,0,1,0,5,0,Warning
47.11,47.33,0,273.06,0.91,Running,0,1,0,3,0,Normal
59.97,36.05,0,249.39,0.59,Running,0,1,0,1,0,Normal
32.47,29.75,0,335.33,0.0,Running,0,1,0,2,0,Normal
23.34,42.58,0,159.61,0.95,Running,0,1,0,3,0,Normal
90.0,93.0,6,0.0,38.25,Failed,2,0,1,88,1,Failed
30.58,32.53,0,346.37,0.06,Running,0,1,0,2,0,Normal
85.84,82.0,5,2541.3,6.74,Pending,1,1,1,23,0,SLA_Violation
92.59,95.63,10,6175.45,10.0,Failed,2,0,1,27,0,Failed
84.54,84.2,3,2934.88,8.51,Running,0,0,0,10,1,SLA_Violation
88.05,84.48,3,2942.74,5.0,Running,0,1,0,28,1,SLA_Violation
60.0,65.0,2,1489.96,4.18,Running,0,1,0,12,1,Warning
2.0,48.23,0,310.49,0.0,Running,0,1,0,1,0,Normal
72.81,83.74,1,1679.83,4.6,Running,0,1,0,7,0,Warning
16.34,30.86,0,226.02,1.36,Running,0,1,0,3,0,Normal
88.84,99.0,3,2266.2,5.55,Unknown,4,0,0,20,0,SLA_Violation
70.86,86.03,1,1390.16,3.62,Running,0,1,0,13,0,Warning
30.97,35.39,0,247.81,0.43,Running,0,1,0,3,0,Normal
28.2,34.92,0,375.48,1.38,Running,0,1,0,2,0,Normal
21.6,31.08,0,234.0,0.59,Running,0,1,0,0,0,Normal
81.77,89.2,5,3051.81,5.0,Running,0,0,1,14,0,SLA_Violation
34.92,30.4,0,336.83,0.05,Running,0,1,0,0,0,Normal
41.96,44.13,0,345.47,0.9,Running,0,1,0,1,0,Normal
22.54,28.8,0,360.19,0.12,Running,0,1,0,3,0,Normal
83.57,72.41,1,1650.57,5.6,Running,0,1,0,4,0,Warning
22.94,35.69,1,384.33,0.98,Running,0,1,0,2,0,Normal
2.42,94.07,6,6447.86,22.21,CrashLoopBackOff,3,0,1,36,1,Failed
30.78,30.73,0,356.44,0.58,Running,0,1,0,3,0,Normal
63.97,67.25,2,900.42,2.67,Running,0,1,0,13,0,Warning
37.94,48.24,1,354.84,0.78,Running,0,1,0,0,0,Normal
84.24,91.87,3,2643.14,10.61,Running,0,0,1,15,0,SLA_Violation
84.41,94.72,3,2937.06,8.47,Running,0,1,1,16,1,SLA_Violation
9.89,44.29,0,289.8,0.28,Running,0,1,0,1,0,Normal
60.14,74.96,2,1510.07,2.2,Running,0,1,1,11,1,Warning
78.0,90.43,2,2935.85,7.38,Running,0,1,1,38,0,SLA_Violation
41.51,34.14,0,295.65,0.04,Running,0,1,0,2,0,Normal
14.4,53.55,0,390.5,0.0,Running,0,1,0,0,0,Normal
4.5,93.9,4,4590.98,28.81,Failed,2,0,1,35,1,Failed
78.55,78.22,2,1463.84,3.34,Pending,1,0,0,13,0,Warning
39.37,39.63,0,305.82,0.48,Running,0,1,0,3,0,Normal
33.45,30.32,0,365.72,0.0,Running,0,1,0,3,0,Normal
25.89,41.11,1,209.37,0.0,Running,0,1,0,2,0,Normal
85.38,80.0,5,2000.0,8.51,Running,0,0,0,35,0,SLA_Violation
27.95,47.85,0,203.61,0.45,Running,0,1,0,0,0,Normal
